Datetime,German,UK,EURGBP,german_gbp,uk_ret,german_ret,uk_pred,residual,uk_pred_price,uk_actual_price,signal,uk_chg,balance,daily_pnl
2022-05-06,264.02861687730365,317.9660626064037,0.8235313578000129,217.43584535502526,-0.006158540730421991,-0.014757569082142208,-0.0128430535336676,0.006684512803245609,342.32726844632987,317.9660626064037,0,-1.9703413750646064,1627.5021582144852,-9.921582539567638
2022-05-09,263.20253080938204,315.9358520845022,0.8228925167423132,216.58739299067864,-0.006384991232270654,-0.0039020813838734902,-0.003184923788327105,-0.0032000674439435486,341.2369821856621,315.9358520845022,0,-2.0302105219014948,1627.5021582144852,0.0
2022-05-10,263.06285403530217,319.28218821998155,0.8254530497148528,217.14603513013333,0.010591821451730432,0.0025792920434604127,0.0025815555472053237,0.008010265904525108,342.11790440993514,319.28218821998155,0,3.346336135479362,1627.5021582144852,0.0
2022-05-11,261.32461110504835,319.1354333215803,0.823604041202566,215.22800577180678,-0.0004596401046340626,-0.008832900666029153,-0.007571874766631021,0.007112234661996958,339.5274304823209,319.1354333215803,0,-0.146754898401241,1627.5021582144852,0.0
2022-05-12,253.98745783042065,310.1398495788479,0.8196115500099669,208.17105399548217,-0.02818735497060254,-0.03278825983179279,-0.028884962980629533,0.000697608010026992,329.72019322193074,310.1398495788479,0,-8.995583742732435,1627.5021582144852,0.0
2022-05-13,255.73938020418004,306.1119491867333,0.8191969802395176,209.50092799159015,-0.012987368110174313,0.0063883713445427315,0.0059704942225272195,-0.018957862332701532,331.68878573061284,306.1119491867333,0,-4.027900392114589,1627.5021582144852,0.0
2022-05-16,253.3535755080894,313.03965855377436,0.817948653168298,207.2302158622144,0.02263129350372095,-0.01083867337077804,-0.009356411174444077,0.03198770467816503,328.58536906936513,313.03965855377436,-1,6.927709367041075,1627.5021582144852,0.0
2022-05-17,254.23868965407573,311.2455442294849,0.8154631007169689,207.32227018753176,-0.005731268467957573,0.00044421285252416176,0.0006819751307558962,-0.006413243598713469,328.8094561194007,311.2455442294849,0,-1.7941143242894668,1636.5363558307613,9.03419761627596
2022-05-18,260.5279191079091,321.6610074403253,0.815012771270625,212.33358134550622,0.033463814676045534,0.0241716008291899,0.02179223732866872,0.011671577347376814,335.9749498230651,321.6610074403253,0,10.415463210840414,1636.5363558307613,0.0
2022-05-19,257.9515885822831,326.00712589503155,0.81627546745661,210.55955355117825,0.013511486795652505,-0.008354909209774442,-0.007146605664957357,0.020658092460609862,333.57386934337586,326.00712589503155,-1,4.346118454706243,1636.5363558307613,0.0
2022-05-20,249.2279324669106,303.7217613609672,0.8162515866721157,203.43269531912668,-0.0683585196884311,-0.033847232822515116,-0.02982713147876515,-0.03853138820966595,323.62431768459055,303.7217613609672,1,-22.285364534064342,1748.7535007617116,112.21714493095021
2022-05-23,249.518097699547,296.65962705724303,0.8170412015964196,203.8665663644907,-0.02325198652898297,0.0021327498251124677,0.002184266839277034,-0.025436253368260005,324.33119955009266,296.65962705724303,1,-7.062134303724179,1713.1923795841117,-35.56112117759999
2022-05-24,254.0936347298509,311.21067228149127,0.821721246460373,208.7941382478598,0.04904963094772752,0.024170573778925286,0.021791323561826885,0.027258307385900633,331.39880566068416,311.21067228149127,-1,14.551045224248242,1786.463640116123,73.27126053201142
2022-05-25,260.06869584044955,322.24726083419944,0.820834293737698,213.4733042734796,0.03546339999139092,0.022410428113001757,0.02022532158340823,0.015238078407982691,338.1014530775289,322.24726083419944,0,11.036588552708167,1730.8892987016304,-55.574341414492686
2022-05-26,255.5746398471643,318.5133284123149,0.8215542476767814,209.96843096490142,-0.011587165744151084,-0.016418321347048237,-0.014320625181774078,0.002733459437622994,333.2596288945924,318.5133284123149,0,-3.7339324218845604,1730.8892987016304,0.0
2022-05-27,255.07705080694356,306.8981851638853,0.8202376364881941,209.2237972762664,-0.03646674161589192,-0.00354640783480209,-0.0028684809550433305,-0.03359826066084859,332.30367999602345,306.8981851638853,1,-11.615143248429604,1730.8892987016304,0.0
2022-05-30,252.415475093534,307.53525219698327,0.8180539731923004,206.48948229548765,0.002075825351517846,-0.01306885266578095,-0.011340602173982983,0.013416427525500828,328.535156160238,307.53525219698327,0,0.637067033097992,1734.097226643514,3.207927941883646
2022-05-31,251.0274676672193,306.22696258775807,0.8165482712507033,204.97604476010974,-0.0042541126582367195,-0.007329368636859512,-0.006234181996152235,0.001980069337915515,326.4870082046008,306.22696258775807,0,-1.3082896092251985,1734.097226643514,0.0
2022-06-01,259.65230636032743,318.80763839126985,0.8153178870249655,211.6991697828612,0.041082848150271634,0.032799564605804354,0.02946853856071104,0.011614309589560595,336.1081031954492,318.80763839126985,0,12.580675803511781,1734.097226643514,0.0
2022-06-02,254.53031619594415,324.1453007434011,0.8162415472592927,207.75821911617444,0.016742579880035358,-0.01861580596054746,-0.01627572771613094,0.033018307596166294,330.6376992246548,324.1453007434011,-1,5.337662352131247,1734.097226643514,0.0
2022-06-03,254.27568255061604,303.24014985758106,0.822303228559078,209.09171470543478,-0.06449314809709028,0.006418497400166201,0.005997297380709897,-0.07049044547780017,332.6206318321788,303.24014985758106,1,-20.905150885820035,1839.3643558022761,105.26712915876219
2022-06-06,255.56212274850324,313.755074239577,0.8204507574141819,209.67613717538563,0.034675238047911394,0.0027950532175518017,0.002773518310307526,0.03190171973760387,333.54316124495136,313.755074239577,-1,10.514924381995968,1892.3118762033357,52.947520401059684
2022-06-07,259.5051345624772,321.59482430786323,0.8193748299835203,212.63197551198033,0.02498684710450272,0.014097161348037623,0.012829006350472563,0.012157840754030156,337.82218857871953,321.59482430786323,0,7.839750068286207,1852.8350990435747,-39.47677715976105
2022-06-08,260.26834129725694,323.9912915879351,0.819211939053868,213.21493254845979,0.0074518216679313465,0.002741624513791008,0.0027259827810535613,0.004725838886877785,338.74308604784295,323.9912915879351,0,2.3964672800718745,1852.8350990435747,0.0
2022-06-09,259.7320535263691,319.3191464185931,0.8202338458046032,213.04102114266078,-0.014420588733860873,-0.0008156624103214938,-0.00043893616219770504,-0.013981652571663167,338.5943994576821,319.3191464185931,0,-4.672145169342002,1852.8350990435747,0.0
2022-06-10,258.35947229994673,315.4836281293688,0.8209150103679181,212.09116888176064,-0.012011551240326601,-0.004458541626422674,-0.003680006586083007,-0.008331544654243593,337.348369837667,315.4836281293688,0,-3.8355182892242965,1852.8350990435747,0.0
2022-06-13,258.12014841590883,313.2291675764505,0.8242419422344625,212.7534524601764,-0.007146046107957882,0.0031226362790472972,0.0030649690307393623,-0.010211015138697245,338.3823321437898,313.2291675764505,0,-2.2544605529183173,1852.8350990435747,0.0
2022-06-14,257.7477034263469,315.9138645416216,0.8179667512308343,210.82905160885755,0.008571031190816036,-0.00904521561961047,-0.0077607714266024865,0.016331802617418522,335.7562242092212,315.9138645416216,0,2.6846969651710992,1852.8350990435747,0.0
2022-06-15,260.4267923107057,321.51338675939365,0.8118402358621626,211.42494849434976,0.017724838464740156,0.0028264457907716256,0.0028014482894687127,0.014923390175271443,336.69682790921064,321.51338675939365,0,5.599522217772062,1852.8350990435747,0.0
2022-06-16,258.49498780260603,324.3867003454089,0.8105732371141575,209.52911904094304,0.008936839660009133,-0.008966914580837093,-0.00769110697552593,0.016627946635535063,334.10725658744065,324.3867003454089,0,2.873313586015229,1852.8350990435747,0.0
2022-06-17,259.1103906318645,319.7709380056745,0.8133795633853987,210.75509640076606,-0.014229197235335111,0.005851107308781467,0.005492490294088785,-0.019721687529423895,335.94233745143174,319.7709380056745,0,-4.615762339734374,1852.8350990435747,0.0
2022-06-20,258.64910615747317,320.148133070688,0.8093783957944142,209.34499861539476,0.0011795789428705739,-0.006690693650842516,-0.005665952723409432,0.006845531666280006,334.0389040496403,320.148133070688,0,0.3771950650134954,1852.8350990435747,0.0
2022-06-21,260.5001118610377,325.47575604863835,0.8017472343250898,208.85524422596347,0.01664111836870852,-0.002339460663834836,-0.001794659796844009,0.018435778165552526,333.43941785796056,325.47575604863835,0,5.327622977950341,1852.8350990435747,0.0
2022-06-22,260.61746304613996,326.8350487562329,0.8031909127344032,209.32557801855376,0.004176325524508195,0.002251960655014429,0.002290328740339893,0.0018859967841683024,334.2031037398429,326.8350487562329,0,1.359292707594534,1852.8350990435747,0.0
2022-06-23,254.6514804419432,319.79596544176866,0.8038075566795722,204.6907842988742,-0.02153711280736681,-0.022141554622955528,-0.019412587061144855,-0.0021245257462219544,327.71535689238834,319.79596544176866,0,-7.0390833144642215,1852.8350990435747,0.0
2022-06-24,259.5346008351878,317.2085252363319,0.8010521487039658,207.90074966205327,-0.0080909094705508,0.01568202190525647,0.014239057129889269,-0.02232996660044007,332.3817145815212,317.2085252363319,1,-2.587440205436735,1852.8350990435747,0.0
2022-06-27,255.7138113118349,326.14821334153373,0.7985694116936063,204.20522786122183,0.028182370251686795,-0.017775413541502805,-0.015528030399737838,0.04371040065142463,327.2204812131823,326.14821334153373,-1,8.93968810520181,1897.850574298893,45.01547525531838
2022-06-28,253.1321897648045,315.1449663699591,0.7961339780920539,201.5271372206065,-0.033736953082898924,-0.013114701659035721,-0.01138139403316573,-0.022355559049733194,323.496255980773,315.1449663699591,1,-11.00324697157464,1953.2570253907227,55.406451091829624
2022-06-29,250.06022492721996,313.7797391982199,0.7964112031986669,199.15076460641652,-0.004332060852707764,-0.011791824401240047,-0.010204429851723332,0.0058723689990155675,320.19516112932206,313.7797391982199,0,-1.3652271717392068,1946.3824734774905,-6.874551913232235
2022-06-30,253.6345738461556,317.13540000302515,0.7948416653191189,201.59932705838338,0.010694319567540411,0.012295019086700387,0.011225639992060842,-0.000531320424520431,323.7895567353598,317.13540000302515,0,3.355660804805268,1946.3824734774905,0.0
2022-07-01,245.9933169513759,314.9017804483133,0.7960795251099877,195.830242938882,-0.007043110150082854,-0.028616584210276796,-0.02517342228085046,0.018130312130767604,315.63866549353116,314.9017804483133,0,-2.233619554711879,1946.3824734774905,0.0
2022-07-04,256.7269295716434,317.23430885550147,0.7889538740989052,202.54570567106484,0.007407161699331866,0.03429226574711808,0.030796595087929528,-0.023389433388597662,325.35926166882984,317.23430885550147,1,2.3325284071881924,1946.3824734774905,0.0
2022-07-05,259.60426628815225,347.20319854528753,0.7868274926152627,204.2637739157318,0.09446925774802217,0.00848237309685107,0.007833528032974052,0.08663572971504813,327.90797256590037,347.20319854528753,-1,29.968889689786067,2097.289730686491,150.9072572090004
2022-07-06,260.44761942547757,336.2708847725152,0.7840417657897312,204.20181143008332,-0.03148678876973643,-0.00030334544623678017,1.6872351192093605e-05,-0.03150366112092852,327.9135051443722,336.2708847725152,1,-10.932313772772318,2152.339000228149,55.04926954165803
2022-07-07,259.96592248456784,334.0799307051982,0.7834089881138413,203.6596402777166,-0.006515443847596836,-0.002655075136551166,-0.0020754620612588722,-0.0044399817863379635,327.23293310507063,334.0799307051982,0,-2.1909540673170227,2141.3065304772795,-11.032469750869696
2022-07-08,259.87206209030404,332.4644341289696,0.7820824761696732,203.24138580690405,-0.004835658858101777,-0.002053693457585437,-0.0015404126518391518,-0.003295246206262625,326.7288593548172,332.4644341289696,0,-1.6154965762286224,2141.3065304772795,0.0
2022-07-11,261.45561911578915,333.3873864169617,0.7840502988038508,204.99435629168028,0.0027760932997544785,0.008625066581870788,0.007960482457357494,-0.005184389157603015,329.32977870802364,333.3873864169617,0,0.9229522879921319,2141.3065304772795,0.0
2022-07-12,264.0979839176591,341.81112049361604,0.779472036775845,205.8569934326921,0.025267104935154716,0.004208101903958816,0.004030708031224298,0.021236396903930418,330.6572108919834,341.81112049361604,-1,8.423734076654341,2141.3065304772795,0.0
2022-07-13,264.9538717103212,345.79498508602757,0.7795837311808652,206.5537278987485,0.011655163783607536,0.003384555726955174,0.0032979988200067447,0.008357164963600791,331.7477179833319,345.79498508602757,0,3.9838645924115212,2121.2459247973243,-20.060605679955255
2022-07-14,265.9404736857333,343.5282130361822,0.7809559089890722,207.6877843642263,-0.006555248478463116,0.005490370360363261,0.005171542553314606,-0.011726791031777723,333.4633654238477,343.5282130361822,0,-2.266772049845372,2121.2459247973243,0.0
2022-07-15,264.5815664163078,340.03356820727885,0.7855362326046367,207.83840689929988,-0.010172802978878681,0.0007252354082099011,0.0009320009591314292,-0.01110480393801011,333.7741536002579,340.03356820727885,0,-3.494644828903347,2121.2459247973243,0.0
2022-07-18,263.68682903563223,335.8900480787337,0.7843451479910726,206.8214849432496,-0.01218562082088126,-0.004892849070686878,-0.0040664100128714594,-0.0081192108080098,332.4168910400201,335.8900480787337,0,-4.143520128545163,2121.2459247973243,0.0
2022-07-19,263.4906040485937,336.2782019601404,0.7851471180901796,206.87888841259394,0.0011555980405699717,0.0002775508035834928,0.0005336958698849194,0.0006219021706850524,332.5943005618482,336.2782019601404,0,0.3881538814067085,2121.2459247973243,0.0
2022-07-20,266.7340046923066,341.82064260105363,0.7806988484125724,208.23893029575746,0.016481712488668032,0.006574097016855074,0.006135734393221648,0.010345978095446384,334.63501085079497,341.82064260105363,0,5.542440640913242,2121.2459247973243,0.0
2022-07-21,268.7786205206579,352.1145058079582,0.7748392001665709,208.26021134610087,0.0301148085398657,0.00010219534989541756,0.00037768208493607896,0.02973712645492962,334.7613964993857,352.1145058079582,-1,10.293863206904575,2121.2459247973243,0.0
2022-07-22,258.75745445089507,337.11563998928716,0.7769036292148687,201.02960544930144,-0.04259655757224434,-0.03471909420462038,-0.03060282673837725,-0.011993730833867091,324.5167514836178,337.11563998928716,0,-14.99886581867105,2196.772169692306,75.52624489498174
2022-07-25,261.0212652720718,324.97769373148697,0.7768900232041367,202.78481683399298,-0.03600528963350946,0.008731108936758991,0.008054828363361796,-0.04406011799687126,327.13067821785404,324.97769373148697,1,-12.137946257800195,2196.772169692306,0.0
2022-07-26,259.71798903135215,337.6160982154478,0.7797791714989054,202.5226783102296,0.038890067619235635,-0.0012926930519555624,-0.0008633504268962537,0.03975341804613189,326.8482498071638,337.6160982154478,-1,12.638404483960812,2260.4123971386525,63.640227446346636
2022-07-27,258.17493637487064,332.0018154728776,0.7764132783770514,200.45044874559997,-0.01662919147589781,-0.010232086509617044,-0.008816730713303111,-0.007812460762594698,323.9665168044996,332.0018154728776,0,-5.614282742570197,2288.6829142865017,28.27051714784902
2022-07-28,257.4234326486747,329.93210286749496,0.7776857260391843,200.19452911888362,-0.006234040023048282,-0.0012767226430165923,-0.0008491415506204033,-0.005384898472427879,323.6914233740711,329.93210286749496,0,-2.0697126053826196,2288.6829142865017,0.0
2022-07-29,261.95986707146164,338.5196780122499,0.782276856536196,204.92514135130278,0.02602831027996033,0.0236300774713476,0.021310443880456578,0.004717866399503754,330.5894312864694,338.5196780122499,0,8.587575144754965,2288.6829142865017,0.0
2022-08-01,264.3571271151526,345.72121258605364,0.7833116700164212,207.07402272131353,0.021273606946840884,0.010486177322317491,0.009616313084345142,0.011657293862495742,333.7684827600957,345.72121258605364,0,7.201534573803713,2288.6829142865017,0.0
2022-08-02,261.6047208158421,338.46382742470854,0.7839943491815734,205.09662283884333,-0.020992015812563602,-0.009549241650322449,-0.00820920349478323,-0.012782812317780372,331.028509364973,338.46382742470854,0,-7.257385161345098,2288.6829142865017,0.0
2022-08-03,263.2044227463734,333.23787191720754,0.784015477425236,206.3563411599316,-0.015440218670526917,0.006142072471266857,0.005751362061877362,-0.021191580732404278,332.93237417513456,333.23787191720754,1,-5.2259555075009985,2288.6829142865017,0.0
2022-08-04,260.58064515719286,336.8712501911605,0.7801458974864214,203.29092128374893,0.010903257343017891,-0.014854982691357543,-0.012929722442786593,0.023832979785804485,328.62765098483214,336.8712501911605,-1,3.633378273952985,2306.97865882027,18.29574453376858
2022-08-05,254.47025068620417,322.6849178970837,0.783483971222785,199.3733625656849,-0.04211203029652022,-0.019270701777163946,-0.016858388665354943,-0.025253641631165277,323.08751831834724,322.6849178970837,1,-14.186332294076806,2378.4134206187437,71.43476179847353
2022-08-08,251.7752839209064,315.96190846952294,0.7819779810742485,196.88272820486608,-0.020834594536906725,-0.012492312557542573,-0.010827654315394652,-0.010006940221512073,319.5892383563774,315.96190846952294,0,-6.723009427560783,2344.5599504566767,-33.853470162066984
2022-08-09,254.269378838336,320.56521720931727,0.7832215106012076,199.14924699339224,0.014569188931957466,0.011512024488850692,0.010529009529558533,0.004040179402398933,322.95419649257605,320.56521720931727,0,4.603308739794329,2344.5599504566767,0.0
2022-08-10,257.92190994742015,333.85375114721944,0.7793751123120131,201.0179175329995,0.041453449172014434,0.009383266910716781,0.008635053453382141,0.03281839571863229,325.7429232422835,333.85375114721944,-1,13.288533937902173,2344.5599504566767,0.0
2022-08-11,261.6558608238407,342.4354458664372,0.7764851450730599,203.17188905101634,0.025704952212543652,0.010715321024372004,0.009820182285461098,0.015884769927082557,328.94177812672166,342.4354458664372,0,8.58169471921775,2301.3471379138255,-43.21281254285127
2022-08-12,263.8780361931929,344.7285722783984,0.7800028801861522,205.82562824855614,0.006696521752177498,0.013061547096574255,0.011907620127691244,-0.005211098375513746,332.858691864782,344.7285722783984,0,2.293126411961225,2301.3471379138255,0.0
2022-08-15,264.4357650379757,343.3119658317348,0.779150102024275,206.03515330820602,-0.0041093386524385656,0.0010179736188966615,0.0011924502082869938,-0.005301788860725559,333.25560928122627,343.3119658317348,0,-1.416606446663593,2301.3471379138255,0.0
2022-08-16,262.6502152569173,339.1268208195529,0.7827247489889512,205.5828238088646,-0.012190501435167422,-0.0021953996300078105,-0.001666488663991894,-0.010524012771175529,332.7002425861474,339.1268208195529,0,-4.18514501218192,2301.3471379138255,0.0
2022-08-17,265.194974347687,336.3043992505344,0.7825319066971126,207.52352892278736,-0.00832261382982824,0.0094400158435759,0.00868554299118065,-0.01700815682100889,335.5899248463057,336.3043992505344,0,-2.822421569018502,2301.3471379138255,0.0
2022-08-18,267.9845728596378,348.2655902760727,0.7780052437848377,208.49340293823812,0.035566561282559084,0.004673561694354289,0.004444827707081461,0.031121733575477623,337.0815642424799,348.2655902760727,-1,11.961191025538312,2301.3471379138255,0.0
2022-08-19,269.78264072695305,352.40891558879207,0.7801943170451745,210.4828831326088,0.011897027522687287,0.009542173355768124,0.008776432551800857,0.0031205949708864294,340.03993785550955,352.40891558879207,0,4.143325312719355,2280.4835735596143,-20.863564354210986
2022-08-22,274.69257982190186,356.5485364018126,0.7787460726288766,213.91576771660027,0.011746640422261256,0.016309566521039542,0.0147973837098355,-0.003050743287574244,345.0716392926261,356.5485364018126,0,4.139620813020542,2280.4835735596143,0.0
2022-08-23,277.74572178054063,364.6732160830812,0.7804617173126263,216.76990299707563,0.022787022948574043,0.013342332409346236,0.012157434880995263,0.01062958806757878,349.26682527660444,364.6732160830812,0,8.12467968126856,2280.4835735596143,0.0
2022-08-24,278.0891339858027,363.8864140719035,0.780523693716462,217.05515804101083,-0.002157553602725848,0.0013159347307500902,0.001457546273736479,-0.003615099876462327,349.7758978363262,363.8864140719035,0,-0.7868020111776559,2280.4835735596143,0.0
2022-08-25,282.2139226061833,364.27275882575873,0.7767392675301198,219.20663553192873,0.0010617179947225441,0.009912123306976994,0.009105577103143999,-0.008043859108421455,352.9608092428963,364.27275882575873,0,0.3863447538552123,2280.4835735596143,0.0
2022-08-26,283.0184278286347,370.77064770936033,0.7771413184830448,219.9453141577436,0.01783797642334739,0.003369782233199281,0.003284854839427305,0.014553121583920085,354.120234265266,370.77064770936033,0,6.497888883601604,2280.4835735596143,0.0
2022-08-29,280.946348789764,361.0162529592868,0.7825357932865211,219.85057392114962,-0.02630843301738328,-0.00043074451009239567,-9.647462338452438e-05,-0.026211958393998758,354.08607064903237,361.0162529592868,1,-9.754394750073516,2280.4835735596143,0.0
2022-08-30,280.3222008251713,354.13062699091194,0.7837518285158376,219.70303747031184,-0.019072897444180725,-0.0006710760322631293,-0.0003102976304697159,-0.01876259981371101,353.9761985803276,354.13062699091194,0,-6.885625968374882,2245.8112537035786,-34.672319856035955
2022-08-31,277.40169160811513,354.1487942801787,0.7836098538438849,217.37469901708153,5.130109592932364e-05,-0.010597661643822032,-0.00914198298901479,0.009193284084944114,350.74015419439013,354.1487942801787,0,0.018167289266784792,2245.8112537035786,0.0
2022-09-01,276.1282387561866,349.75986199778976,0.7862684506914353,217.11092247898156,-0.012392904771311275,-0.001213464765185135,-0.0007928610030768276,-0.011600043768234447,350.4620660039162,349.75986199778976,0,-4.388932282388964,2245.8112537035786,0.0
2022-09-02,274.58823879759103,349.25558613481024,0.7867903469814024,216.04337568056883,-0.0014417773957798863,-0.004917057079503184,-0.004087947883534011,0.002646170487754125,349.02939534293654,349.25558613481024,0,-0.5042758629795117,2245.8112537035786,0.0
2022-09-05,272.24712101570566,345.8033741683037,0.7873097770145134,214.34282013971847,-0.00988448604276293,-0.007871361644361308,-0.006716393291767676,-0.003168092750995254,346.6851766534255,345.8033741683037,0,-3.4522119665065247,2245.8112537035786,0.0
2022-09-06,270.03585343202616,342.0940001608172,0.7846074212845221,211.87213461566722,-0.010726829998139786,-0.011526793957645665,-0.009968632208923005,-0.0007581977892167809,343.229199635082,342.0940001608172,0,-3.709374007486531,2245.8112537035786,0.0
2022-09-07,264.5665273205066,334.7852626197974,0.7851855383685399,207.73381118844702,-0.021364705424777974,-0.019532174132889435,-0.017091020676611272,-0.004273684748166702,337.3630622873021,334.7852626197974,0,-7.308737541019809,2245.8112537035786,0.0
2022-09-08,265.07343595776723,332.25293384620824,0.7877504758306213,208.81172530578885,-0.007564038971646814,0.005188919950849913,0.004903342058984878,-0.012467381030631691,339.01726877976336,332.25293384620824,0,-2.5323287735891427,2245.8112537035786,0.0
2022-09-09,266.14930176141473,340.1458238899461,0.7856787834298884,209.10785961862257,0.02375566696242104,0.0014181881424524256,0.0015485211561715056,0.022207145806249533,339.54224419277625,340.1458238899461,-1,7.89289004373785,2245.8112537035786,0.0
2022-09-12,263.84203564786316,337.25491406759045,0.7892118399619878,208.22725841296648,-0.008499030766554339,-0.004211229588702015,-0.00345997301280821,-0.0050390577537461284,338.3674371911609,337.25491406759045,0,-2.8909098223556384,2260.368325275,14.557071571421377
2022-09-13,265.0300431469442,334.4307708719926,0.7889839115469695,209.1044401195381,-0.008373912663083849,0.004212617086049253,0.0040347251897035275,-0.012408637852787376,339.73265681337153,334.4307708719926,0,-2.8241431955978555,2260.368325275,0.0
2022-09-14,269.3959691340969,346.81536187524273,0.7867808275317041,211.95558352903018,0.03703185257432695,0.013635020891293204,0.012417839886480313,0.02461401268784664,343.9514025498885,346.81536187524273,-1,12.384591003250137,2260.368325275,0.0
2022-09-15,265.298231951797,344.0136060332266,0.789256974485769,209.3884798866991,-0.00807852289721811,-0.012111516948924761,-0.010488860380316703,0.0024103374830985926,340.3437443109286,344.0136060332266,0,-2.801755842016121,2274.4764652115973,14.108139936597176
2022-09-16,263.5027466386321,328.9855659218347,0.7885443472074293,207.7836013355248,-0.04368443528928456,-0.007664598129002664,-0.0065324357475796836,-0.03715199954170488,338.1204706691268,328.9855659218347,1,-15.028040111391931,2274.4764652115973,0.0
2022-09-19,260.34675487980047,327.17437142280403,0.7904329982431607,205.7866660425179,-0.005505391988720243,-0.0096106491569673,-0.008263837766683185,0.0027584457779629423,335.3262979539226,327.17437142280403,0,-1.8111944990306483,2265.356260994826,-9.120204216771427
2022-09-20,257.04433461590946,323.43557378156396,0.7897069608682001,202.98970029791855,-0.011427538242011148,-0.013591579077438798,-0.011805671975122634,0.0003781337331114857,331.3675456756464,323.43557378156396,0,-3.738797641240069,2265.356260994826,0.0
2022-09-21,259.8739521883836,326.146906302711,0.7895581667406723,205.18560127351327,0.008382913757588595,0.01081779505251701,0.009911353450392728,-0.001528439692804133,334.6518465428269,326.146906302711,0,2.7113325211470283,2265.356260994826,0.0
2022-09-22,258.6764201306163,331.51735338538157,0.7907865435628352,204.55783217629786,0.016466343782166826,-0.0030595182767166884,-0.002435295210252677,0.018901638992419503,333.8368705038389,331.51735338538157,0,5.37044708267058,2265.356260994826,0.0
2022-09-23,259.2040104960537,328.2775234917205,0.7915114255483409,205.16293585557855,-0.009772730931206564,0.002958105650822329,0.0029185860953386284,-0.012691317026545192,334.8112021522028,328.2775234917205,0,-3.239829893661067,2265.356260994826,0.0
2022-09-26,252.86693769172592,323.60889792307364,0.786552113418802,198.89302425516755,-0.014221581541706163,-0.03056064475907394,-0.026903053370209543,0.01268147182850338,325.803758511758,323.60889792307364,0,-4.66862556864686,2265.356260994826,0.0
2022-09-27,252.7482322052244,315.8858699405294,0.7837792363308808,198.0988164217909,-0.023865314063088894,-0.003993140716477495,-0.003265939296175163,-0.02059937476691373,324.7397032139929,315.8858699405294,1,-7.723027982544238,2265.356260994826,0.0
2022-09-28,249.10867033592393,318.8030794770429,0.7860770068151908,195.81859794937517,0.009235011167364693,-0.011510510328141987,-0.009954144660243212,0.019189155827607905,321.50719723127634,318.8030794770429,0,2.9172095365134965,2280.0457638231283,14.689502828302265
2022-09-29,249.03349320733437,313.257033748268,0.7857499166043408,195.67804651935066,-0.017396462223239872,-0.0007177634376733799,-0.00035183542512793524,-0.017044626798111938,321.39407960985676,313.257033748268,0,-5.546045728774914,2280.0457638231283,0.0
2022-09-30,249.8562382106052,321.27144885224254,0.7844548131762783,196.000928666428,0.025584150523543903,0.0016500683281577277,0.0017548250073814908,0.023829325516162413,321.95806997798053,321.27144885224254,-1,8.014415103974557,2280.0457638231283,0.0
2022-10-03,253.89150572259445,326.5858628961973,0.7811052196764432,198.31598035143006,0.016541818648811546,0.01181143222510972,0.01079539265705354,0.005746425991758007,325.43373376249997,326.5858628961973,0,5.314414043954741,2253.285224632398,-26.760539190730594
2022-10-04,250.38483785148745,328.8229793840332,0.778453310116524,194.91290582847952,0.006850010187204436,-0.01715986032451866,-0.014980372569888082,0.021830382757092516,320.558615183928,328.8229793840332,-1,2.2371164878359195,2253.285224632398,0.0
2022-10-05,241.8996996226296,311.087414919622,0.7735118177445754,187.11227636696702,-0.05393651166847979,-0.0400211029041706,-0.03532002502135692,-0.01861648664712287,309.23647687482014,311.087414919622,0,-17.735564464411198,2342.592016311433,89.30679167903511
2022-10-06,242.6865465130628,303.1431764809491,0.7732651035184613,187.66103751196138,-0.025536997183655097,0.002932790705395094,0.002896063382934704,-0.0284330605665898,310.132045312165,303.1431764809491,1,-7.944238438672926,2342.592016311433,0.0
2022-10-07,247.9993040808312,323.320861732272,0.7718089479777318,191.40808198183595,0.06656156831750759,0.019967088104986708,0.01805148145154993,0.04851008686595766,315.73038817564884,323.320861732272,-1,20.17768525132294,2444.196018649278,101.60400233784507
2022-10-10,251.87795873331345,337.0505771135368,0.7694627753493771,193.81071317627124,0.04246467520748398,0.012552402017503628,0.011454633641082262,0.03101004156640172,319.3469641015576,337.0505771135368,-1,13.729715381264782,2375.0605347560245,-69.13548389325342
2022-10-11,252.56977706222088,335.99025181791257,0.7692976904945797,194.30134618269742,-0.0031458937252228925,0.0025315061194781663,0.002539040400336784,-0.005684934125559676,320.15779894513634,335.99025181791257,0,-1.0603252956242386,2380.399764329368,5.339229573343549
2022-10-12,250.38651578901317,327.12061567021874,0.7701801188709558,192.84271649406662,-0.026398492514897898,-0.0075070488047945805,-0.006392264079867779,-0.020006228435030117,318.1112657470498,327.12061567021874,1,-8.869636147693825,2380.399764329368,0.0
2022-10-13,253.4173444269496,324.5769378119466,0.7752746563667766,196.46804461798442,-0.007775963165942756,0.01879940393823132,0.017012592596662095,-0.02478855576260485,323.52316311161286,324.5769378119466,1,-2.543677858272133,2367.591166720697,-12.808597608670773
2022-10-14,250.70096711750617,331.15462964736486,0.771591586276035,193.43875689913267,0.02026543191811503,-0.015418729924970509,-0.013431288478062848,0.033696720396177875,319.17783017852537,331.15462964736486,-1,6.57769183541825,2400.712895417483,33.12172869678608
